,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Coin
0,0.054236,0.094208,0.050639,0.057186,14705,-,0.047152,0.05596,0.044925,0.04771,1358,470013,0.052639,0.063307,0.050409,0.053753999999999996,1593,541692,0.200373,0.215665,0.196674,0.20594,3386,2105670,,,,,,,,,,,,,KEK
0,0.347111,0.422736,0.345451,0.42273599999999995,3536710,-,0.096428,0.12361,0.095573,0.11668099999999999,59348,6814260,0.025064,0.027291,0.022752,0.026021,5618,1771200,,,,,,,,,,,,,,,,,,,CL
0,0.001042,0.003507,0.001042,0.003482,3030,797,0.004306,0.005978,0.004273,0.005804,199,94137,0.067151,0.072576,0.061099,0.065568,29086,1477670,0.38741,0.873345,0.364655,0.870109,793018,8826270,,,,,,,,,,,,,RUP
0,0.000772,0.001218,0.000772,0.000991,32841,407314,0.00017,0.0002,0.000158,0.00018,4058,125166,0.000185,0.000209,0.000166,0.000171,2371,213436,8.4e-05,9.4e-05,8.4e-05,9.2e-05,2760,145307,1.2e-05,1.4e-05,1.1e-05,1.1e-05,77,24136,1.9e-05,1.9e-05,1.5e-05,1.4999999999999999e-05,8,42890,NOBL
0,0.003558,0.005422,0.003558,0.005422,14645,-,0.00532,0.011063,0.004839,0.011063,29159,1445200,0.010736,0.012638,0.010339,0.011933,6883,3898030,,,,,,,,,,,,,,,,,,,ITNS
0,90.98,112.7,87.25,109.89,666526,-,44.0,44.15,38.68,41.41,17712,4608710,,,,,,,,,,,,,,,,,,,,,,,,,SMS
0,0.000303,0.000439,0.000266,0.000293,57480,-,0.000503,0.000503,0.000336,0.000375,20568,-,0.00044,0.000526,0.00035,0.00036899999999999997,18681,3071440,0.000202,0.000292,0.000185,0.00018999999999999998,3871,3771380,,,,,,,,,,,,,BUZZ
0,6.76,6.81,5.62,6.54,3797,-,4.85,4.97,4.43,4.43,75687,94854600,1.66,1.68,1.55,1.67,398506,140260000,0.328483,0.502399,0.311819,0.38297600000000004,758183,12579500,,,,,,,,,,,,,MCAP
0,0.010639,0.010674,0.005106,0.007103,1272,15164,0.012197,0.012701,0.006042,0.012164,1147,17708,0.00658,0.006856,0.005424,0.005746,3,9873,0.005982,0.006566,0.005382,0.005442,79,9866,0.015271,0.016735,0.014529,0.015030000000000002,601,34215,,,,,,,UNB
0,3e-06,3e-06,2e-06,2e-06,26,62624,5e-06,5e-06,3e-06,3e-06,1,115705,5e-06,5e-06,2e-06,5e-06,24,113793,3e-06,3e-06,3e-06,3e-06,51,72930,4e-06,8e-06,4e-06,4e-06,124,96427,2e-06,3e-06,2e-06,3e-06,228,60551,SMLY
0,26.14,41.47,26.11,37.52,221297,-,11.33,12.29,9.12,9.29,37962,-,,,,,,,,,,,,,,,,,,,,,,,,,IC
0,0.000198,0.000208,0.000154,0.00018999999999999998,122148,1478950,2.7e-05,3.3e-05,2e-05,2e-05,4944,363252,9e-06,1.3e-05,4e-06,9e-06,225,135542,4e-06,4e-06,4e-06,4e-06,5,64513,5.2e-07,5.3e-07,4.3e-07,4.3e-07,1,8015,,,,,,,LEAF
0,0.16262,0.992167,0.16154,0.811813,478920,-,0.210265,0.224164,0.204998,0.21263200000000002,123441,1997520,,,,,,,,,,,,,,,,,,,,,,,,,TDX
0,0.199051,0.200268,0.098199,0.17296199999999998,3255,-,0.075313,0.076694,0.069524,0.071688,158529,-,0.102424,0.112901,0.099714,0.112723,338623,4763550,0.048395,0.050238,0.044289,0.047633999999999996,77038,2250750,,,,,,,,,,,,,IND
0,1.11,1.11,1.1,1.1,27307,-,2.46,2.98,2.43,2.98,3456,2092620,1.93,1.95,1.61,1.62,5951,1639980,4.81,4.91,4.0,4.2,3278,4087850,,,,,,,,,,,,,FYN
0,0.014235,0.022694,0.011891,0.017436,29066,355887,0.036725,0.038941,0.032775,0.033103,12754,1707710,0.116463,0.138329,0.114109,0.122339,105165,5415540,0.050531,0.05377,0.042081,0.043335000000000005,5936,2349680,,,,,,,,,,,,,OCL
0,0.149686,0.238135,0.149686,0.22441399999999997,255839,-,0.144985,0.171345,0.130399,0.168597,97412,-,,,,,,,,,,,,,,,,,,,,,,,,,BTW
0,0.013269,0.025072,0.010209,0.016094,660,9120,0.021422,0.021422,0.017893,0.019708,320,25104,0.146677,0.159796,0.135939,0.147397,8727,257946,0.025417,0.037936,0.015348,0.021803,4984,68532,0.036285,0.036285,0.031578,0.033589999999999995,3136,1828710,0.031106,0.037832,0.030551,0.032186,3125,1357180,ADZ
0,0.064181,0.385991,0.030243,0.036789999999999996,9042,5659700,0.035915,0.046003,0.029806,0.032022,13938,3167130,0.013609,0.016137,0.012719,0.014822,54681,1200120,0.02404,0.02491,0.018134,0.022363,19034,2119940,,,,,,,,,,,,,SKIN
0,0.004407,0.004418,0.00349,0.00349,237,2401,0.006984,0.007294,0.005298,0.007292,102,10419,0.001321,0.003048,0.001319,0.0028469999999999997,50,1974,0.001541,0.001541,0.001225,0.001267,1,2302,,,,,,,,,,,,,HVCO
0,0.094972,0.185795,0.094802,0.18046800000000002,15603,-,0.08022,0.086863,0.064039,0.064039,11,1414970,0.809329,0.827199,0.51676,0.5606939999999999,279905,14275500,,,,,,,,,,,,,,,,,,,FYP
0,10.63,11.39,9.92,11.39,3808740,-,76.3,77.14,64.5,72.59,4857870,-,4.84,4.85,3.89,4.09,403099,17219600,0.188685,0.18961,0.153857,0.15768900000000002,8843,2414990,,,,,,,,,,,,,REC
0,0.00778,0.008337,0.007225,0.007455,-,2588,0.043888,0.048037,0.037399,0.047675,-,17152,0.014593,0.016578,0.010486,0.014302,-,5705,0.308386,0.36972,0.302251,0.333808,1922,161605,0.007878,0.01735,0.007869,0.011455,390,11595,0.003015,0.003015,0.002886,0.002886,20,4437,ARG
0,0.00076,0.00574,0.00076,0.002585,1098,-,0.005001,0.010467,0.0037,0.006885,19571,-,0.018458,0.024869,0.018458,0.021475,7917,941365,0.03862,0.039045,0.033831,0.036668,13581,2849550,,,,,,,,,,,,,RAIN
0,0.106904,0.107667,0.065747,0.079736,1210,300957,0.210634,0.251278,0.175745,0.23214899999999997,3370,592978,0.29645,0.301417,0.246085,0.279097,5380,834568,0.034251,0.038742,0.028923,0.035768,8718,438929,,,,,,,,,,,,,PROC
0,0.109485,0.166014,0.104011,0.16601400000000002,22882,-,0.286918,0.521908,0.270095,0.41623999999999994,74945,700508,1.34,1.38,1.29,1.3,29468,5729800,,,,,,,,,,,,,,,,,,,ELLA
0,0.253057,0.349993,0.252297,0.346391,10811,-,0.154256,0.276529,0.149121,0.156936,6715,1943800,0.185757,0.238659,0.185505,0.20232999999999998,4687,2537760,,,,,,,,,,,,,,,,,,,ONG
0,1.23,1.28,1.15,1.17,44388,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPD
0,0.157494,0.247353,0.065957,0.074776,2693,3860,0.002771,0.002811,0.002771,0.002788,0,180,,,,,,,0.004062,0.004067,0.002806,0.002815,6,833,0.012175,0.018735,0.012147,0.018699,6,2842,0.050009,0.050045,0.049892,0.049937999999999996,1,14451,AU
0,8.6e-05,8.6e-05,8.6e-05,8.6e-05,4,-,0.000183,0.000281,9.3e-05,0.000245,377004,2953490,,,,,,,,,,,,,,,,,,,,,,,,,JC
0,3.86,3.89,3.55,3.89,160993,-,4.55,4.6,2.56,3.73,127059,4154520,3.87,4.71,3.25,4.67,90029,6714290,,,,,,,,,,,,,,,,,,,INN
0,0.452102,0.507956,0.369992,0.473596,49234,-,0.538759,0.565484,0.481226,0.5266770000000001,144335,2003120,0.23806,0.303906,0.227664,0.27737399999999995,197979,938104,,,,,,,,,,,,,,,,,,,ACE
0,0.022438,0.049611,0.020635,0.020719,542,-,,,,,,,0.013505,0.01576,0.01151,0.011521,1078,11816,0.000309,0.000455,0.000309,0.000407,29,982,2.9e-05,2.9e-05,2.4e-05,2.6000000000000002e-05,4,104,0.000167,0.000235,0.000163,0.000223,3,3289,DP
0,0.147178,0.196804,0.139137,0.190913,111560,-,0.021764,0.030404,0.01813,0.021309,35652,1449690,0.040376,0.04616,0.038131,0.046017,34747,5141900,,,,,,,,,,,,,,,,,,,HOLD
0,0.093486,0.107344,0.092585,0.10734400000000001,263,934856,0.060555,0.076835,0.007608,0.053001,4754,605546,0.067538,0.089875,0.067363,0.076421,539,675381,0.175343,0.188771,0.169766,0.18143800000000002,25903,1753430,,,,,,,,,,,,,MRT
0,0.221727,0.221727,0.221234,0.22124699999999997,7116,-,0.127559,0.145364,0.123565,0.134154,25398,-,0.12734,0.132247,0.123244,0.126899,3035,-,0.387138,0.423276,0.293205,0.294578,30700,-,,,,,,,,,,,,,DEUS
0,0.477991,1.17,0.476403,1.12,90521,-,0.664899,0.717509,0.519432,0.537234,250,-,,,,,,,,,,,,,,,,,,,,,,,,,DRPU
0,0.109292,0.113252,0.10736,0.11243199999999999,-,177660,0.009571,0.010042,0.00946,0.009889,-,64470,0.008449,0.008655,0.006988,0.007514,-,140052,0.048715,0.054925,0.038019,0.050178,-,1510410,0.027919,0.029429,0.027696,0.028756999999999998,10214,1549830,0.004001,0.005558,0.003928,0.005487,19339,312166,WDC
0,0.015925,0.038563,0.010472,0.037406,418,-,0.034844,0.041406,0.032227,0.035837,16931,1742220,0.077059,0.083272,0.055428,0.057274,3592,3852950,0.276336,0.302633,0.170789,0.20739000000000002,47728,13816800,,,,,,,,,,,,,MBRS
0,5.69,7.04,5.65,7.04,312526,-,2.79,3.03,2.77,2.86,1015770,1026150,,,,,,,,,,,,,,,,,,,,,,,,,OCC
0,0.000339,0.000407,0.000315,0.000359,74,3585,0.000118,0.000326,9.7e-05,0.00018899999999999999,24,1251,2.1e-05,2.7e-05,2.1e-05,2.6000000000000002e-05,11,225,9.6e-05,0.000193,9.5e-05,0.000117,61,1019,3.8e-05,3.8e-05,3.2e-05,3.2e-05,2,2900,0.000321,0.000323,0.000284,0.00028399999999999996,0,29958,CDN
0,0.000405,0.000585,0.000311,0.000373,8532,40538,0.000767,0.001171,0.00076,0.001056,27583,76738,0.001501,0.001527,0.0015,0.001525,8,150059,0.003936,0.004114,0.003931,0.0040100000000000005,5,393563,0.015188,0.016274,0.013371,0.015972,2326,1518790,,,,,,,SHORTY
0,2.04,2.17,1.77,2.17,40407,-,4.01,4.51,3.43,3.65,30845,5035020,0.351706,0.356166,0.213653,0.224877,6777,1019800,,,,,,,,,,,,,,,,,,,STAK
0,0.00317,0.003726,0.002999,0.0034869999999999996,638,5431,0.000457,0.000457,0.00033,0.000397,22,2285,7.7e-05,7.7e-05,6.5e-05,6.500000000000001e-05,24,814,0.000211,0.000287,0.000161,0.000164,37,2240,0.000197,0.000204,0.000152,0.000161,109,2097,0.000171,0.000188,0.00017,0.000174,11,6778,UIS
0,0.007076,0.007077,0.006928,0.006940000000000001,134,148307,0.001078,0.002599,0.001072,0.0017739999999999998,7,22974,0.001014,0.001634,0.001013,0.001281,1567,22287,0.190443,0.195708,0.152306,0.17590699999999998,9633,4373870,0.04873,0.059502,0.040402,0.043224,38556,1192300,,,,,,,ARC
0,0.002195,0.007307,0.001014,0.0019489999999999998,3649,156258,0.001684,0.001736,0.001481,0.0014939999999999999,9469,303312,0.000235,0.000235,0.000151,0.00021600000000000002,3014,90365,0.000106,0.000119,0.000106,0.00011899999999999999,164,56450,0.000202,0.000203,0.000186,0.00018700000000000002,76,132536,0.000228,0.000259,0.000211,0.000212,1668,197616,MZC
0,0.151344,0.346322,0.150359,0.34537199999999996,2484,-,1.02,1.51,1.02,1.31,252785,-,0.373999,0.3992,0.311903,0.36143600000000004,1445470,25431900,1.1,1.1,0.8219,0.881649,1205070,75031000,,,,,,,,,,,,,CTR
0,0.013255,0.022943,0.013243,0.019043,6968,-,0.024376,0.027058,0.021632,0.025914999999999997,6219,1071830,0.017331,0.020168,0.017122,0.019903,2496,774320,0.046349,0.046624,0.038159,0.044851,2741,2086100,,,,,,,,,,,,,CRM
0,1013620.0,1146320.0,714246.0,793273.0,227918,832411,102545.0,107106.0,97727.3,98714.6,5670,141128,27005.3,29191.9,25677.2,25737.9,1668,69562,3173.26,3465.25,3135.72,3195.14,466,31125,1411.94,1437.05,1383.59,1433.53,96,1296,713.84,757.74,706.77,720.07,52,40160,42
0,0.001654,0.002275,0.001654,0.002268,8558,-,0.009748,0.01075,0.008958,0.0098,97120,877317,0.033097,0.041938,0.028508,0.033234,5838,2978720,,,,,,,,,,,,,,,,,,,ELTCOIN
0,0.000759,0.000883,0.000647,0.000651,1140,8121,0.000552,0.000555,0.00054,0.00054,2,13252,0.000273,0.00057,0.000273,0.000567,102,6581,0.001434,0.001436,0.001432,0.0014320000000000001,1,34711,,,,,,,0.002871,0.004485,0.00273,0.002931,44,70904,KOBO
0,0.00115,0.001158,0.000927,0.000944,0,8002,0.000648,0.000877,0.000588,0.0008640000000000001,44,4623,0.001473,0.001474,0.001393,0.001405,1,10909,0.001214,0.001214,0.001202,0.001204,0,9204,0.006668,0.007745,0.006312,0.006314,225,53579,0.018993,0.024245,0.018993,0.024134,3631,152611,LOG
0,0.088502,0.105931,0.088439,0.103949,67138,-,0.03649,0.048929,0.024113,0.024736,4278,-,0.053767,0.056866,0.051431,0.052660000000000005,4278,2583190,,,,,,,,,,,,,,,,,,,STU
0,4e-06,8e-06,4e-06,4e-06,99,-,1.3e-05,1.3e-05,1e-05,1e-05,79,54095,8e-06,1.4e-05,7e-06,7.000000000000001e-06,25,32246,6e-06,6e-06,6e-06,6e-06,3,25659,1.1e-05,1.2e-05,1.1e-05,1.1e-05,0,47965,0.000129,0.000216,0.000104,0.000151,171,274973,BIGUP
0,0.806636,0.862078,0.805493,0.8516530000000001,0,-,1.14,1.14,1.06,1.08,0,-,0.525047,0.529324,0.518959,0.5232359999999999,707,257755,0.480964,0.483215,0.436144,0.43661099999999997,1,231252,6.19,7.24,4.89,5.71,2726,2921420,,,,,,,ICOO
0,0.498748,0.608571,0.498574,0.602812,1665,114224,0.185598,0.206491,0.183399,0.18476700000000001,2056,52567,0.081879,0.084619,0.072955,0.081229,354,30738,0.08672,0.104911,0.082383,0.103825,7964,43270,0.102734,0.108319,0.101762,0.10531700000000001,4424,79133,0.069607,0.077849,0.069607,0.072495,1614,91866,BYC
0,0.117158,1.02,0.112891,0.327669,-,270471,0.08011,0.096086,0.063542,0.07749400000000001,6385,270574,0.017269,0.017509,0.015261,0.015459,1603,95169,0.004551,0.004711,0.004294,0.004369,112,39608,0.004441,0.004875,0.004399,0.004399,218,67099,0.002846,0.002926,0.002162,0.002207,20,50409,DEM
0,0.00053,0.000732,0.000528,0.000732,-,61092,0.000458,0.000507,0.000407,0.000454,-,65457,0.053539,0.114933,0.053539,0.100324,-,8468950,0.006725,0.006865,0.006324,0.006469,14538,1077310,0.010174,0.011393,0.010031,0.011315,3375,1636770,0.001813,0.001927,0.001612,0.0016359999999999999,657,295061,ZET
0,1.78,2.31,1.75,2.15,1676930,-,0.800894,0.824691,0.674222,0.769072,7977,1601790,1.14,1.27,1.05,1.07,393470,2277230,0.912226,0.968113,0.832436,0.9320719999999999,403506,1824450,,,,,,,,,,,,,LGD
0,146.0,160.3,130.5,157.38,97448,696849,157.87,168.35,153.42,156.45,12650,753495,161.58,173.97,152.66,158.34,14044,771233,156.84,173.49,155.15,162.49,4931,748591,,,,,,,,,,,,,HERO
0,0.087745,0.087807,0.087507,0.087542,10,-,,,,,,,,,,,,,,,,,,,,,,,,,0.578879,0.579959,0.487512,0.501223,189129,1215250,DFT
0,1.72,2.89,1.57,2.78,27377,410827,3.81,4.15,3.34,3.96,39047,1582750,3.59,4.14,3.58,3.82,42873,2964030,1.2,1.28,1.12,1.24,14938,1725840,,,,,,,,,,,,,VIVO
0,1.51,1.51,1.48,1.5,71399,-,1.82,2.01,1.82,1.97,237618,1094790,8.31,8.46,7.66,8.22,526189,4986510,1.35,1.4,1.34,1.35,16565,942838,,,,,,,,,,,,,KLN
0,0.006092,0.009592,0.004769,0.009544,3291,31464,0.038976,0.041751,0.023109,0.033875,34072,453577,0.033572,0.033798,0.028915,0.029314,6167,594670,0.145146,0.145146,0.102253,0.117745,23879,2583010,,,,,,,,,,,,,UNIFY
0,0.292604,0.516565,0.274867,0.5154350000000001,90663,-,0.537328,0.632244,0.412171,0.554429,18127,6579120,0.070736,0.07137,0.060436,0.061179,78,866104,,,,,,,,,,,,,,,,,,,WAND
0,0.00144,0.002206,0.001434,0.001935,1466,12604,0.00176,0.002366,0.001211,0.002363,342,19028,0.002285,0.002324,0.001447,0.0017800000000000001,437,24738,0.000302,0.000387,0.000224,0.000297,64,3273,0.000489,0.00049,0.000411,0.000411,1,5298,,,,,,,BRIT
0,0.28814,0.440244,0.286614,0.404389,17178,1296630,0.174806,0.261243,0.151876,0.153341,1017,786627,0.204218,0.256159,0.199987,0.24626199999999998,4523,918980,0.420697,0.712231,0.417837,0.634544,17618,1893140,,,,,,,,,,,,,STRC
0,0.105557,0.204024,0.105557,0.13613499999999998,532,5875,0.092374,0.092847,0.091585,0.09195700000000001,5,5616,,,,,,,,,,,,,0.155527,0.254127,0.141856,0.254127,63,25009,,,,,,,XPTX
0,0.00028,0.00028,0.000229,0.000231,1901,332389,0.000356,0.000496,0.000278,0.00047000000000000004,3995,434496,0.00029,0.00033,0.000282,0.00029,1090,368036,0.000704,0.000874,0.000488,0.000634,1053,1000210,,,,,,,,,,,,,DCY
0,0.007214,0.011363,0.007032,0.011229000000000001,44,2636,0.036364,0.039814,0.030787,0.033404,436,43701,0.115781,0.137123,0.114557,0.124423,2696,333159,0.18249,0.185717,0.098169,0.173408,7411,696826,0.104649,0.125443,0.083159,0.098097,10397,520072,,,,,,,NETKO
0,0.112286,0.123426,0.099195,0.12333499999999999,4468,-,0.040873,0.072142,0.040873,0.071273,3031,-,1.41,1.55,1.28,1.53,880076,34384000,0.042622,0.042755,0.034702,0.034714999999999996,4014,1038850,,,,,,,,,,,,,WILD
0,0.001897,0.005693,0.001243,0.002546,263,-,0.007916,0.009087,0.007717,0.00798,232,89438,0.033424,0.038377,0.027636,0.038308,92,388217,0.149886,0.15876,0.123359,0.14718599999999998,149379,1838620,0.055886,0.065257,0.052029,0.063377,7632,789499,,,,,,,HPC
0,0.000319,0.000908,0.000227,0.0009029999999999999,119,5912,0.000466,0.000536,4.5e-05,4.5e-05,173,13052,0.000313,0.000318,0.000309,0.00031600000000000004,2,15079,0.000488,0.000488,0.000359,0.000379,86,29930,0.000219,0.000219,0.000175,0.000177,1,13441,0.000585,0.000587,0.000261,0.000261,0,37383,XPD
0,0.035008,0.051568,0.032357,0.038305,98579,-,0.02652,0.02653,0.017376,0.020263,6226,-,0.011582,0.012847,0.008108,0.01055,5600,-,0.042243,0.045166,0.039499,0.041144,5822,733134,,,,,,,,,,,,,DFS
0,2.3e-05,2.4e-05,2.3e-05,2.3e-05,180,-,9.2e-07,6e-06,9.2e-07,6e-06,29,-,6.4e-07,2.3e-05,6e-07,2.3e-05,65,-,6.8e-05,8.5e-05,5.4e-05,5.4000000000000005e-05,70456,-,,,,,,,,,,,,,PCN
0,5e-06,5e-06,5e-06,5e-06,67,6921,2e-06,2e-06,2e-06,2e-06,17,2878,1e-06,1e-06,9.6e-07,9.9e-07,48,2667,3.8e-07,3.8e-07,3.8e-07,3.8e-07,3,1452,2.5e-07,2.5e-07,2.5e-07,2.5e-07,0,1613,,,,,,,PHO
0,0.122567,0.151814,0.111439,0.151814,171852,-,0.019858,0.021053,0.017576,0.018037,6008,-,,,,,,,,,,,,,,,,,,,,,,,,,JEW
0,0.085645,0.085645,0.085016,0.085383,5,17884,0.038099,0.040349,0.028352,0.028362000000000002,73,14724,,,,,,,0.006281,0.006281,0.004486,0.00603,4,8130,0.011742,0.011799,0.006046,0.006097,2,27249,0.005208,0.006536,0.0052,0.005837,5,21704,FCN
0,0.001365,0.001537,0.00121,0.00121,67444,-,0.000791,0.000973,0.000783,0.0008289999999999999,1213,-,,,,,,,,,,,,,,,,,,,,,,,,,PLC
0,1.09,2.2,1.04,2.18,77967,241302,9.83,11.85,9.83,10.42,351311,2181290,1.47,1.64,1.31,1.32,47398,2806410,,,,,,,,,,,,,,,,,,,SAGA
0,3.67,3.7,3.67,3.69,14534,-,1.37,1.6,0.850053,0.8502629999999999,960,16325,0.597309,0.615709,0.548423,0.581174,3399,2127680,0.510793,0.511998,0.400412,0.43538999999999994,44997,1819500,0.772293,1.1,0.766905,0.8433780000000001,46180,2750990,,,,,,,CCRB
0,7e-06,7e-06,5e-06,7.000000000000001e-06,7,2241,1e-05,1.3e-05,9e-06,1.1e-05,10,3340,1.6e-05,1.6e-05,9e-06,9e-06,1,6151,1.2e-05,1.7e-05,7e-06,1.7e-05,17,5433,1e-05,1.2e-05,1e-05,1.1e-05,0,5970,0.000539,0.000585,0.00053,0.000558,2950,519269,FJC
0,2.63,5.21,2.61,4.81,14348,-,2.98,4.32,2.36,2.69,716,681637,7.29,7.8,6.77,7.14,2830,2043420,,,,,,,,,,,,,,,,,,,ACC
0,0.191646,1.15,0.191554,0.296602,18689,-,0.231585,0.264779,0.149123,0.263577,1493,2269040,0.488375,0.507266,0.405341,0.483216,4097,4785050,,,,,,,,,,,,,,,,,,,ITT
0,2.7e-07,2.8e-07,2.7e-07,2.8e-07,2,-,1.1e-07,1.3e-07,1.1e-07,1.2e-07,4,-,4.2e-07,4.2e-07,1.9e-07,2.2e-07,27,-,3.3e-07,3.5e-07,3.3e-07,3.4e-07,6,-,7.1e-07,9.8e-07,6.9e-07,6.9e-07,6,-,8e-06,9e-06,6e-06,7.000000000000001e-06,436,342617,FUNK
0,0.010322,0.028517,0.009941,0.028517,12714,-,0.003098,0.004475,0.003098,0.004072,8780,247821,0.030548,0.046485,0.026499,0.046063,150986,2443810,0.007676,0.009042,0.006611,0.008609,8583,700252,,,,,,,,,,,,,ATS
0,0.007308,0.008285,0.007111,0.007989,26247,-,0.018076,0.019438,0.015672,0.018797,54789,-,,,,,,,,,,,,,,,,,,,,,,,,,ARCT
0,0.004403,0.007164,0.003813,0.004203,-,789974,0.014685,0.014889,0.014053,0.014113999999999998,10316,2984570,0.002084,0.002121,0.001627,0.001628,12967,485961,0.000899,0.000968,0.000862,0.0008900000000000001,217,245149,0.000298,0.000304,0.000279,0.000297,87,97978,0.000378,0.000457,0.000375,0.00045700000000000005,369,212037,NET
0,0.001065,0.001066,0.000687,0.000688,1,445,0.000498,0.000499,0.000386,0.000388,10,543,0.000445,0.000448,0.000422,0.00042699999999999997,4,1094,0.005335,0.005593,0.004165,0.004388,159,18665,0.006842,0.015581,0.006829,0.008990999999999999,87,30759,0.215551,0.226589,0.203612,0.21408899999999997,13576,1066130,BTA
0,0.004901,0.004908,0.00487,0.004879,973,-,0.003084,0.003218,0.003029,0.003157,15357,1462350,0.009513,0.010441,0.008669,0.009519,5092,5780350,0.002909,0.003204,0.002362,0.0026190000000000002,2660,2375110,0.002406,0.002468,0.002194,0.00224,104,2010860,0.000388,0.0006,0.000388,0.00046699999999999997,209133,633234,NSR
0,0.374007,0.410093,0.237695,0.253479,27623,15787400,0.044268,0.049519,0.040447,0.047913,1404,38780,0.038701,0.053487,0.02422,0.033672,4567,81133,0.015787,0.016495,0.014056,0.015163,1257,113927,0.068109,0.074849,0.060467,0.060976999999999996,28207,1730360,0.015962,0.018649,0.01459,0.016057,9375,709419,START
0,0.033324,0.046035,0.029688,0.0392,-,59215,0.022042,0.029105,0.021256,0.029105000000000002,-,93864,0.020209,0.02131,0.019971,0.021108000000000002,-,163742,0.214126,0.25013,0.161564,0.181608,-,2392660,0.022038,0.022628,0.019947,0.020015,2046,343014,0.0101,0.010507,0.008937,0.009588,3795,233238,DGC
0,0.17249,0.178269,0.147439,0.174541,23604,-,0.037542,0.050313,0.019967,0.02494,627552,-,0.007917,0.009674,0.007647,0.008628,45504,905905,,,,,,,,,,,,,,,,,,,KBR
0,0.067066,0.234665,0.067066,0.1451,195263,-,0.090259,0.090616,0.072634,0.072986,256,528945,,,,,,,,,,,,,,,,,,,,,,,,,TIG
0,7.6e-05,9.6e-05,7.6e-05,9.499999999999999e-05,8,595,7.2e-05,8.5e-05,7.2e-05,8.4e-05,11,610,5.5e-05,9.8e-05,5.2e-05,9.8e-05,2,524,,,,,,,,,,,,,0.000817,0.00129,0.000815,0.001021,10,15052,MAC
0,0.273413,0.404612,0.207385,0.296795,22675,11381,0.020698,0.040271,0.017254,0.018841,2,1024,0.170195,0.170195,0.077461,0.097387,55,8423,0.057125,0.058861,0.054175,0.057726,148,2827,0.12333,0.1891,0.118673,0.1891,228,6995,0.24411,0.24461,0.241145,0.242875,4,16893,TRI
0,0.001273,0.00369,0.00127,0.0036899999999999997,71,4906,0.002058,0.002253,0.001419,0.0016579999999999998,87,9722,0.000734,0.000828,0.000732,0.0008210000000000001,1,4674,0.000598,0.000598,0.000557,0.000558,0,-,6.4e-05,6.6e-05,6.4e-05,6.4e-05,0,-,6.7e-05,6.7e-05,6.6e-05,6.6e-05,0,-,SKC
0,1e-06,1e-06,1e-06,1e-06,1,-,1.5e-05,1.5e-05,1.1e-05,1.1e-05,14,-,9e-06,1.2e-05,9e-06,9e-06,60,9470,7e-06,1e-05,7e-06,9e-06,1,8525,1.4e-05,2.1e-05,1.2e-05,1.6e-05,20,18016,7e-06,8e-06,6e-06,7.000000000000001e-06,0,8694,TTC
0,0.010377,0.01237,0.006959,0.009106999999999999,137949,-,0.006951,0.007266,0.005612,0.006435,44017,828269,,,,,,,,,,,,,,,,,,,,,,,,,TOKC
0,11.21,16.29,9.14,13.05,12585,-,3.03,3.36,2.81,3.34,437,-,3.85,4.04,3.35,3.36,4254,-,5.91,6.22,5.56,6.13,22038,1309710,,,,,,,,,,,,,SUR
0,0.006758,0.023336,0.006758,0.014950999999999999,66699,-,0.007051,0.007051,0.005189,0.0054280000000000005,6581,126791,0.079376,0.08616,0.052187,0.069452,27558,1427330,,,,,,,,,,,,,,,,,,,IETH
0,0.018918,0.17863,0.005845,0.068467,5158,86120,0.034059,0.040293,0.021374,0.032405,1203,161943,0.00881,0.009681,0.007489,0.0076939999999999995,232,50471,,,,,,,0.002746,0.00275,0.001788,0.00229,4,32699,0.000541,0.000684,0.000534,0.000558,19,6918,BTCS
0,0.006464,0.020941,0.006464,0.008426000000000001,294780,-,0.003315,0.003871,0.003052,0.0032359999999999997,12686,887879,,,,,,,,,,,,,,,,,,,,,,,,,EQL
0,3.06,3.45,2.95,3.45,50903,719483,33.09,33.21,27.69,29.09,360118,22862900,1.08,1.27,1.06,1.07,32406,1497870,,,,,,,,,,,,,,,,,,,CRC
0,0.190053,0.249775,0.114806,0.23263699999999998,6114,-,0.33353,0.775609,0.33353,0.712812,866,-,0.329549,0.336898,0.266164,0.26869,1971,1378420,,,,,,,,,,,,,,,,,,,SCT
0,0.021676,0.065481,0.021676,0.065318,32207,-,0.005861,0.009551,0.005778,0.007768000000000001,4300,82636,0.129487,0.769236,0.129487,0.735571,1756400,1825760,0.039415,0.041045,0.03085,0.038131,1873,555748,,,,,,,,,,,,,ECASH
0,0.04485,0.046772,0.038293,0.039762,11099,113042,0.004533,0.00468,0.00369,0.004324000000000001,1459,26828,0.000918,0.001037,0.000869,0.001021,174,30738,0.000177,0.000289,0.000141,0.000188,90,11283,0.000374,0.000403,0.000367,0.000379,159,45948,0.001139,0.001789,0.001137,0.0016190000000000002,77887,233838,XCN
0,0.004706,0.007149,0.003496,0.005267,5095,8894,0.000367,0.000583,0.000367,0.000492,10,800,,,,,,,,,,,,,,,,,,,,,,,,,MRJA
